92	Calls on the Commission to consider multi-fund programmes for Member States and regions that want to use them; considers that it would contribute to work in a more integrated and flexible manner and would increase the effectiveness between the different funds (Structural Funds and the Framework Programmes for Research and Development);
93	Stresses the need to support a composite financial architecture, as well as the development of new financial mechanisms, also combining automatic instruments with grant-based instruments in order to foster investments needed to reach strategic R&D goals;
94	Welcomes the Commission proposal for the release by 2014 of appropriations to help increase and enhance the private funding necessary to promote innovation in Europe;
95	Recommends a change of the EIB mandate to allow for financing of risk-intensive close-to-the-market research and innovation; in this light, urges the Commission to expand the EIB's successful Risk Sharing Finance Facility (RSFF) by:
96	Takes the view that a European innovation financing fund should be set up to boost investment in innovative SMEs through risk sharing involving the harnessing of private resources;
97	Welcomes the Commission proposal to define specific investments addressed to innovative start-ups;
98	Calls on the Commission to move a greater proportion of close-to-the-market research, including demonstration projects, to debt and equity instruments in the future framework programmes, that could leverage more private capital, such as the CIP, the RSFF, and the EIF, and to ensure Europe-wide access for SMEs thereto; emphasizes the need to close the financing gaps for (cross-border) start-up firms;
99	Stresses that better understanding of the specificities associated with company size, development, stage and activity sector are required when designing funding instruments; calls for urgent action to tackle major bottlenecks at the initial stages of innovation by improving access to seed funding, angel funding and more equity and quasi-equity financing both at EU level but also regional and local level;
100	Stresses that the development potential of venture capital in the EU is far from having been realised due to differences in national rules and tax arrangements; welcomes the Commission proposal to ensure that by 2012, Venture Capital funds established in any Member State can function and invest freely in the EU creating therefore a true ‘EU Venture Capital Single Market’;
101	Calls for the further development of instruments and mechanisms for improving SMEs access to research and innovation services (such as innovation vouchers) and other knowledge-based business services (modelling, risk assessment, etc.) that are crucial for SMEs to innovate and bring innovative solution to the market;
102	Highlights the business and eco-efficiency benefits of product-service systems and function-oriented business models and calls on the Commission to develop a strategy in this field;
103	Calls on the Commission and the Member States to re-evaluate the whole system of innovation with a view to removing unnecessary financial and administrative barriers, for example:
104	Regrets that innovation protocols are subjected to long bureaucratic approval processes that slow down innovation, limit the competitiveness of the EU market and stop the development of scientific knowledge in the medical community, thus deferring the benefits to patients;
105	Stresses the importance of giving priority to revising the clinical trials directive in dialogue with researchers, with the aim of ensuring an improved regulatory framework for developing medicinal products and comparing alternative treatments with medicinal products in clinical research (as stated in the Council Conclusions on Innovation and Solidarity in Pharmaceuticals adopted in Brussels on 6 December 2010);
106	Stresses the great importance of using new knowledge to create new and better ways to prevent, find and treat cancer and to promote rapid mechanisms to make those discoveries available to patients;
107	Highlights the importance of innovation in the Knowledge Triangle and calls on the need to develop a culture of innovation into the financial perspective and the post-2013 perspectives;
108	Invites the Member States, in close cooperation with the regions, to make the best possible use of the Structural Funds for R&D&I in the current financing period while targeting the grand societal challenges, striving towards achieving cohesion in innovation and research and aligning the Structural Funds priorities with the EU2020 objectives; calls on the Commission and the Member States to avoid costly duplication by promoting smart and better targeted specialisation strategies; considers that regions should be incentivised to promote this architecture of European specialisation;
109	Highlights that cohesion funds earmarked for innovation go to large extent unspent due to unsuitable administrative requirements and to the need for matching funds unavailable at times of financial constraint; notes that this fact contributes to the widening economic gap among Member States, which lies at the core of the present Euro area crisis; calls for reform and streamlining of structural funds, to make them accessible for the restructuring of the economic actors involved, especially SMEs;
110	Believes that the setting of benchmarks and standards have proven to be strong drivers for promoting innovation and sustainable competitiveness in several industrial sectors; Joins the Council in inviting the Commission to make proposals to accelerate, simplify, reduce the costs and modernise standardisation procedures through greater transparency and involvement of stakeholders, thus generating a quicker European response to innovative global market developments; ask the Commission to seriously consider successful innovative mechanisms such as the establishment of open standards integrating stakeholders along the value-chain;
111	Points out that standardisation can increase innovation and competitiveness by facilitating access to markets and by enabling interoperability; encourages the Commission to step up efforts to promote the inclusion of European standards, particularly in the social and environmental fields, in future free trade agreements;
112	Stresses therefore that all strategies in relation to transforming Europe for a post-crisis world need to be guided by sustainable job creation;
113	Urges the European Commission to follow the recommendation of the Interim Evaluation of the Seventh Framework Programme (Expert Group) when it asks for a moratorium on new instruments that should be considered until the existing ones have been sufficiently developed and adequately evaluated; therefore, calls for special precaution to be taken in order to avoid confusion due to the proliferation of instruments;
114	Asks the Commission to present to Parliament an external evaluation of the innovation instruments created under the Seventh Framework Programme, such as, for example, technological platforms and JETIs (Joint European Technology Initiatives), and considers that the evaluation should cover activities, calls for proposals, innovation projects, results (if any) and the economic contribution from public and private funds.
115	Calls on the Commission, in the light of the 2020 funding target for research and technological development amounting to 3 % of GDP and recognising that research and innovation are the only sure means of achieving economic recovery in the EU, to consider the possibility of establishing for the Member States an interim binding minimum level of funding for research and technological development amounting to around 1 % of GDP up to 2015;
116	Draws attention to the fact that innovation is essential to economic development and that the European Union needs to recruit around one million additional researchers in order to meet the goal of spending 3 % of GDP on R&D, as laid down in the Europe 2020 Strategy; believes that this goal can be more easily achieved by substantially increasing the number of women researchers, who account for only 39 % of researchers employed in the public sector and higher education, and 19 % of researchers working in the private sector
117	Supports the objective of increasing the number of researchers in the EU by one million by 2020, and observes that such an enormous investment would have significant multiplier effects on employment, but at the same time maintains that this is a very ambitious goal which would require objectives to be set for each individual country and purposeful efforts to be made; notes that the public sector does not necessarily have sufficient funds to do this, so that although there is a strong need to increase the number of posts for researchers at higher education establishments and public research institutes, most of the new researchers will be employed in the private sector; points out that attention should be focused less on the number of researchers than their innovativeness, the quality of their education, the European division of labour in the field of research, resources for research and the quality of research;
118	Welcomes the Commission's support for open and collaborative innovation which will bring long-term social and economic benefits; approves in this context the commitment of the Commission to the dissemination, transfer and use of research results, including open access to publications and data from publicly funded research; encourages the Commission to find the necessary means to achieve these aims, and emphasises the role that Europeana can play in this field;
119	Stresses that the European single market must be completed for all goods and services as a matter of urgency, including innovative health products, thus providing access to 500 million consumers; reiterates that one great challenge for the European single market is fragmentation of laws and validation processes;
120	Stresses that in some sectors, such as that of health, the results of research have fed into innovation whenever science has allowed, and therefore considers that the Commission's pessimism with regard to innovation is in many cases unjustified;
121	Emphasises that current licensing practices contribute to the fragmentation of the EU internal market; notes that although progress has been made, consumers' demand for multi-territory and multi-repertoire licences for cross-border and online uses has not been satisfactorily addressed;
122	Recalls that the objective of the EU is to promote the cultural and creative industries both online and offline and considers that the widespread use of pan-European licences in accordance with market and consumers' demands should be the goal and that, if this cannot be achieved within a short time frame, a comprehensive assessment of necessary legislation to deal with all potential obstacles to the creation of an effective EU internal market, including the principle of territoriality, should be undertaken;
123	Welcomes the Commission revision of the Union trademark system and encourages the Commission to ensure that the relevant steps are taken to ensure that trademarks can benefit from the same level of protection in the online and offline environment;
124	Stresses that a strong, balanced and properly implemented intellectual property rights (IPR) system that contributes to greater transparency and prevents any fragmentation, is one of the key framework conditions for innovation; welcomes the Commission efforts to prevent IPR from constituting a barrier to competition and innovation; further calls on the Commission to develop a comprehensive intellectual property strategy – and where appropriate, to submit legislative proposals – which balances inventors' rights with promoting wide use of and access to knowledge and inventions;
125	Urges the Commission to focus on ensuring that SMEs can make efficient use of intellectual and industrial property rights;
126	Takes the view that the Commission should take into account the specific problems encountered by SMEs when it comes to asserting their intellectual property rights in accordance with the principle of ‘Think Small First’ established by the Small Business Act for Europe, inter alia by applying the principle of non-discrimination for SMEs;
127	Takes the view that well functioning enforcement of IPR increases the incentives for companies to develop innovative products and therefore increases the range of goods and services available to consumers;
128	Calls for the introduction of a balanced single European patent; welcomes, meanwhile, the broad support in the Council for the enhanced cooperation procedure on a single EU patent to start in 2011;
129	Points out that the single European patent and the European Company Statute need to be adopted to promote the transition to extra-Community trade; underlines the need to reduce the costs of an EU patent and IPR, taking into account the economic disparities that exist among EU Member States, in order to make them more competitive vis-à-vis US and Japanese prices;
