43	Stresses that progressive convergence of renewable- and efficiency-related incentives, and of auxiliary energy costs across all Member States post 2020, is essential for a well-functioning and efficient internal energy market, at both the wholesale and retail level, and for creating favourable conditions for the long-term development, and large-scale uptake, of renewable energy sources;
44	Believes that, in the short term, regional groupings of neighbouring Member States should be encouraged to move away from national plans towards a harmonised or single regional support scheme for renewables;
45	Encourages the Member States to review their feed-in or other support tariffs regularly and in a transparent manner which would allow for their adjustment in pace with falling technological and supply costs;
46	Recognises that joint EU research projects supported by framework programmes and initiatives such as the SET-Plan have not been used sufficiently in the development of new technologies allowing for improvements in efficiency, renewables, safety and security of nuclear power plants, low-emission usage of fossil fuels, and intelligent networks, all of which areas are critical for the energy market;
47	Believes it is important to make more progress on the electricity highways of the future, and in particular the South Eastern-North Electricity Highway (SENEH), which would also help in accommodating the transfer of the energy produced by photovoltaic parks, such as the Helios project, from south-east Europe to the north and west;
48	Calls on the Member States to transpose and implement fully all relevant EU legislation, in particular the third energy package, as a matter of urgency; urges the Commission to undertake action against those Member States in which implementation has been unduly delayed; welcomes the fact that the Commission has already opened formal proceedings to investigate breaches of EU rules;
49	Underlines the need to tackle structural market distortions, and lack of market transparency; calls on the Commission to increase its efforts to enforce the implementation of the third energy package;
50	Asks the Commission to monitor closely the effective implementation of EU energy legislation, in particular the provisions that create essential consumer rights, as well as those that concern system operators, national regulating authorities and competition and state aid rules, and those that aim to reduce the phenomenon of loop flows in the internal electricity market, the latter constituting a significant though manageable challenge to the internal energy market as it weakens the security of the energy system by reducing storage options and network capacity; urges the Commission to use the most appropriate means at its disposal to address any continued non-compliance with relevant EU legislation;
51	Notes that all blackouts so far have been the result of operational failures, not capacity shortages; acknowledges that as a result of the economic recession, high natural gas prices and the increasing share of intermittent renewable electricity production, investors in the EU face considerable uncertainty when developing flexible electricity generation capacities; calls on the Commission to conduct a comprehensive assessment of generation adequacy, based on a harmonised methodology, and to provide guidance on how to enhance flexibility and maintain supply;
52	Urges the Commission and the Member States to coordinate infrastructure projects in a better way and to plan network development jointly, thereby ensuring full, EU-wide system connectivity and cost-effectiveness by taking advantage of cross-border synergies and a more efficient energy infrastructure network; points out that an integrated approach, which includes the distribution operators, should be promoted; encourages, to that end, the Commission and the Member States to ensure the rapid assessment, selection, permitting and implementation of projects of common European interest, especially with regard to electricity and gas trans-border interconnectors, including reverse flow mechanisms, liquefied natural gas, energy storage infrastructures and smart transmission and distribution networks, which are vital for a well-integrated and well-functioning energy market;
53	Recommends that, when implementing the energy budget of the ‘Connecting Europe’ facility, the Commission give priority to projects having the greatest impact on the functioning of the internal market, thereby boosting competition, speeding up the market penetration of renewables, creating necessary cross-border interconnections and enhancing security of supply;
54	Calls on the Commission to conduct a fresh review of existing plans for energy projects, especially for the construction of new liquefied natural gas terminals scheduled to take more than ten years to complete, to assess their economic benefit – taking account of the liquefied natural gas terminals which are already under construction or at the planning stage in individual Member States and which, in the near future, will contribute to energy supply security in Member States classed as ‘energy islands’ – and to contribute to the financing of such projects;
55	Urges the Commission and the Member States to put in place an efficient congestion management system in order to foster the efficient use of existing gas and electricity transmission capacity, reducing the cost of expanding network capabilities, and facilitate the increased connection of renewable generation sources to the electricity network;
56	Calls on the Member States to refrain, as soon as possible, from using price caps or regulated energy retail prices set, at national level, below the cost incurred, as such measures can distort competition and seriously threaten future investments in capacity and infrastructure in the energy sector; stresses, however, that policies in this regard shall take into account the legitimate interests of vulnerable consumers, who are not always able to benefit from real competition in the energy markets;
57	Welcomes the Commission's determination to enforce anti-trust and state-aid rules vis-à-vis all energy sector undertakings and their subsidiaries operating on the territory of the European Union, ensuring that a level playing field is established with equal conditions of access for all market players; calls on the Commission to issue guidelines on how to assess the abuse of a dominant position in gas and electricity markets by any company, as well as to provide guidance on best practices and on experiences gained in renewable energy support schemes;
58	Asks the Commission to review state aid rules in relation to national energy efficiency measures and to energy projects co-financed under the cohesion policy, in order to ensure that more of these actions are eligible for state funding, leading to more completed projects;
59	Recommends that the Commission use its state aid scrutiny powers to encourage the development of cross-border infrastructure; believes that such interconnectors would play a vital role when it comes to increasing the ability to draw on a neighbour's supplies in the event of an energy emergency or imbalance and to reducing subsidies over time;
60	Strongly supports the Commission's efforts, based on the coordinated work developed by ENTSOs, to introduce harmonised network codes by 2014 and rules in accordance with the plan, and to ensure the stability and increased innovation-friendliness of the regulatory framework of the internal energy market;
61	Strongly supports the regulatory measures taken by ACER and the national regulatory authorities to encourage, improve and simplify the cross-border energy trade, including on intra-day, day-ahead and balancing markets, and to bridge the gap between energy systems in different Member States by promoting transparent use of interconnectors; emphasises the need for appropriate numbers of staff – with necessary qualifications, experience and expertise – in ACER and the national regulatory authorities to carry out the tasks relating to the monitoring of wholesale transactions and the identification of insider trading practices and attempts to manipulate the market;
62	With regard to the internal electricity market, calls on the Commission urgently to provide a thorough analysis of the system adequacy and flexibility of national generation capacities in the short and long term, fully taking into account the potential contribution of all flexible measures, such as demand response, energy storage and interconnection, and to report on the impact of the applied national measures related to capacity assessment and development planning on the internal energy market and competition rules, taking into account the consequences in terms of both security of supply and the cross-border aspects of this complementary market design policy; calls, in this regard, on further efforts to be put on the future uptake of energy storage technologies and demand-side responsiveness, all of which are additional sources of flexibility;
63	Calls on the Commission to prepare guidance on the use and deployment of flexibility resources – such as demand-side management, storage, and physical infrastructures, including cross border ones – so that the Member States can prepare and implement national strategies to deploy flexibility resources on their territories;
64	Calls on the Commission and on ENTSO-E to develop a coherent and aligned methodology for ensuring generation adequacy in Europe, including the positive contribution of renewable energy sources and, in particular, variable renewables;
65	Calls on the Commission to explore future energy market forms which, contrary to present national capacity mechanisms, could provide additional non-discriminatory revenue streams to investors in all forms of power generation and ensure a most cost-effective provision of flexibility services in the energy sector;
66	Calls on the Commission to set up rules to promote the further development of a market for ancillary services open to the participation of all energy sources, including renewables;
67	Calls on the Commission, the Member States and the relevant stakeholders to provide incentives, and to support regional initiatives and partnerships, aiming at closer market integration, through the setting up of regional energy exchanges and gas trading centres, and through more harmonised rules for gas trading and market coupling mechanisms on all timeframes, and through the uptake of an adequate level of market liquidity and transparency;
68	Underlines that internal market measures should promote the diversification of energy sources, both indigenous and external, and should not primarily focus on the continued development or enlargement of current routes and supplies;
69	Draws attention to the external dimension of the energy market, the aim of which is to make it easier for all Member States to gain access to diversified energy sources; calls on the Commission, in coordination with the EEAS, to use its foreign policy instruments to promote the rules and standards of the internal energy market in relation to third countries and, especially, within the EU's neighbourhood; urges the Commission to resolve, in bilateral dialogues with relevant third countries, the issue of clear rules on congestion management of cross-border electricity and gas connections and on third-party access to transmission networks; strongly urges the Commission to take measures to prevent anti-competitive practices on the part of third-country companies that may lead to restricted competition, higher prices or reduced security of the energy supply; calls on the Commission to ensure, in its relations with external partners, that EU companies are able to compete on equal footing globally; urges the Commission to enhance cooperation with EU neighbouring countries on nuclear safety; calls on the Commission to be transparent about all factors still causing problems with regard to the implementation of the third energy package, and to present clear figures on their impact on consumer prices;
70	Asks the Member States and the Commission to increase political and financial support to the Energy Community and to take further measures to support the extension of internal market rules to South-East and Eastern Europe;
71	Calls on the Commission and the Member States, in the light of the creation of an information exchange mechanism for intergovernmental agreements between the EU Member States and third countries on energy policy, to show further ambition in ensuring that agreements contrary to internal market legislation are not put in place; takes the view that the Commission should be able to examine draft agreements for their compatibility with the acquis communautaire and to participate in the negotiations whenever relevant;
72	Reminds the Commission that the internal market is not independent from the global market; asks the Commission, when planning its internal market actions, to take Parliament's recommendations on the external dimension of energy policy
73	Believes that the future EU-US Free Trade Agreement should include a chapter focused on such energy matters as could affect the internal market, including, among other issues: energy wholesale trading, commodities trading, maritime energy transport rules, emission trading schemes, fuel safety standards, accounting practices, state energy subsidies, and the transfer of intellectual property in relation to energy exploration, production, transformation and end-of-lifecycle products;
74	Supports the mandate given by the European Council to the Commission to present an analysis of the composition and drivers of energy prices and costs in individual Member States before the end of 2013, with a particular focus on the impact on households, SMEs and energy intensive industries, and looking more widely at the EU's competitiveness vis-à-vis its global economic counterparts; calls also on the Commission continuously to monitor energy prices and costs in the Member States;
75	Calls on the Commission and the Member States, with regard to the internal gas market, to review all gas contracts based on obsolete pricing mechanisms – in particular the oil indexation principle – that impose high prices on the consumers, and urges the Commission to assist in exploring the possibilities of renegotiating these contracts, not only in the context of their prolongation; stresses the need to develop and support all products and mechanisms aimed at strengthening short-term gas trading capacities; underlines that the aforementioned measures are crucial for ensuring real competitiveness when it comes to the price of supplying gas to all consumers on the internal gas market.
76	Calls on the Commission, the Member States and the relevant stakeholders to improve the quality and availability of the information offered to consumers, to provide them with clear and transparent billing methods, to establish price-comparison tools that let them make the best-informed choices, and to make them aware of ways to control consumption of the possibilities for energy saving, energy efficiency and small-scale production; urges the Member States to implement the Directive on Alternative Dispute Resolution and the Regulation on Online Dispute Resolution for consumer disputes; welcomes the Commission's proposal to establish an information platform on consumer rights; recommends that the Commission and the Member States roll-out consumer-friendly information campaigns in which governments and civil society organisations should take active part;
77	Points out that even though energy prices on wholesale energy markets have fallen worldwide, consumers continue to pay high prices; calls on the Commission and the Member States, and on Member State regulators, to ensure that consumers benefit directly and adequately from wholesale market price developments;
78	Invites the Members States and the Commission to develop a comprehensive strategy aimed at encouraging consumers and prosumers to participate actively in the energy market, inter alia by inclusion through existing legislation as well as through the implementation of the relevant provisions of the Energy Efficiency Directive; suggests that the network-use pricing signal be adjusted regularly in order to provide both existing and future users with the necessary guidance and thus ensure consistency between network development and individual decisions;
79	Calls on the Commission to encourage further cooperation between the energy and the information and communications technology (ICT) sectors, and to review existing regulatory frameworks to encourage energy-related innovations to the benefit of all consumers, and to facilitate the deployment, in a user-friendly, secure and reliable way, of smart grids that do not place a financial burden on the consumers and that take their data privacy into account; calls for cooperation in the development of smart grids at European, national and regional level and in the development of European standards for smart grids;
80	Urges the Member States, and regional and local authorities, to incorporate and create financial incentives for investments in ICT solutions in smart grids, and to aim for a prosumer market, leading to more flexibility, energy efficiency/savings and voluntary demand-side participation;
81	Looks forward to the Commission's guidelines to help set ambitious policy objectives with regard to vulnerable consumers, which will assist the Member States in better defining their approach to this category of consumers; calls on the Commission to prepare these guidelines, taking due account of the existing national mechanisms and instruments for protecting such consumers, with a view to achieving a more coherent and comprehensive approach at EU level, while leaving it to the Member States to select the most suitable instruments for providing such support; adds that comprehensive advisory services for this category of consumers, and the exchange of best practices, can play an important role;
82	Welcomes the Commission's impending analysis on energy poverty in the EU; believes that, as part of its analysis, the Commission should make efforts to ensure that combating energy poverty becomes part of the social basket of services for Europe, e.g	through the social and cohesion funds; stipulates that existing and new energy efficiency programmes should always include a targeted focus on low-income groups;
83	Urges the Commission to develop and recommend a proper supplier-centric retail market design to harmonise European retail markets, thereby easing the administrative burden on consumers by letting the suppliers charge all levies directly on the electricity bill;
84	Calls on the Member States, the Commission and the relevant stakeholders to convert the necessary supporting schemes for all power generators into transparent, predictable, convergent and market-driven mechanisms, as soon as it is feasible, in order to create a common market for requested support features – such as energy efficiency, prosumers, cogeneration, flexibility, renewables, and grid support services – in a way that ensures their compatibility and that avoids any overlap; calls on the Commission to present guidance on efficient and cost-effective support schemes for renewables energies;
85	Calls on the Commission, the Member States and the national regulatory authorities to revise the indicators used to measure the degree of competition in energy markets, and to include indicators such as the proportion of consumers on the cheapest tariffs, the ability of new companies to enter the market, and the levels of customer service and innovation, all of which will help provide a real picture of the level of competition on the market;
86	With regard to the internal electricity market, calls on the Commission to examine thoroughly the implications of integrating the growing share of renewables, into the energy grids with regard to financial support, system-wide technical requirements and market design; underlines that the lack of a coordinated approach towards those sources has until now hampered their integration within the European energy systems; underlines the fact that the current European energy grid and storage infrastructures need to be adapted to the contribution of distributed generation from renewable energy; stresses the importance of gas as a back-up fuel to cope with the variability of renewable electricity production, and asks the Commission to assess the necessary level of flexibility in the power system (smart grids, demand-side management, storage and flexible back-up capacity); believes that pumped storage has a large role to play in storing electricity;
87	Asks the Commission to continue to use regional development, cohesion and other EU structural funds to support the creation of smart gas and power grids in the next period in order to better absorb new types and sources of energy and to modernisation all regions of Europe; believes that distribution system operators should also be encourage to accept adaptations to their networks;
88	Calls on the Commission and the Member States to promote incentives to unlock the untapped possibilities of micro-generation and to pay attention to the need to develop cogeneration further, as it is one of the most efficient ways of producing electrical energy and heat, and to base this option on the wide implementation of efficient district heating and cooling;
89	Stresses the potential of combined heat and power/district heating and cooling to accommodate the rising share of intermittent power by adding flexibility and resilience to the energy market and providing an economical energy storage for surplus electricity; calls on the Commission to address and reward this ability in its forthcoming initiative concerning CRMs and to support this kind of cross-sectorial integration and balancing under Horizon 2020;
90	Calls on the Commission to launch a study analysing new and cost-efficient market designs for the European electricity market with a view to ensuring that consumers receive reasonably priced electricity and to preventing carbon leakage;
91	Welcomes the work done to make research in the energy field a priority of the Horizon 2020 programme, and calls on the Member States to take full advantage of this programming area; encourages the Commission and the Member States to support research on, and the development of, innovative energy technologies, and to improve existing technologies that fall outside of the framework of Horizon 2020 and European Institute of Innovation and Technology (EIT) projects; urges the Member States to create synergies between EU and national research programmes, in recognition of the fact that research is the only way forward to reduce emissions, improve energy security, increase the competitive position of EU industry on the global market, maintain EU technology leadership, and contribute to the European agenda for growth and jobs; underscores the need to offer industry legislative certainty over a time span that extends beyond 2020;
92	Urges the Commission to make sufficient funding available for the development of smart distribution grids, which offer the most-cost effective way to realise the large-scale penetration of distributed generation from renewable energy sources while ensuring security of supply and making the most of energy saving potentials;
93	Notes that the current system, characterised by a fragmented internal market, poses challenges to the long-term stability of companies and investors that could lead to plant closures and uncertainties with regard to employment and capacity; asks the Commission to undertake an independent evaluation of the future of the internal market for electricity and gas in which issues pertaining to investments, sector employment, the environment and the protection of consumers are given a central role; asks that this evaluation be ready by March 2014 and that it be inclusive by taking on board the opinions of stakeholders such as social partners, representatives of low-income households, environmental organisations and SMEs;
94	Instructs its President to forward this resolution to the Council and the Commission.
